;X001_Name;X002_Street;X003_PEastcode;X004_City;X006_Country;X010_Lon;X011_Lat;X012_NoRooms;X014_CheckIn;X016_MultiLang;X022_ConfOrMeetingRooms;X025_Pool;X026_RestaurantOrCafe;X027_Fitnesscenter;X029_FreeInternet;X035_BarOrLounge;X040_FreeParking;X046_PayOptions;X052_RoomService;X055_Minibar;X098_DistanceSerraDeTramuntana;X099_DistanceCathedralLeSeu;X100_DistanceAlcudiaOldTown;X102_DistanceToBeach;X103LocationBeach
455;Hotel Eden North;Cl Mestral 5;7108;Port de Soller;Spain;2,696992;39,79929;109;2:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;American Express; Visa; MasterCard; Maestro;FALSE;FALSE;29,25884776;26,1219136;36,67336343;0,277211162;North
457;Hotel Cala Millor Garden;Cristofol Colom 71;7560;Cala Millor;Spain;3,380162;39,5936;158;2:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa; Diners Club Card;FALSE;FALSE;75,24761546;62,8103769;36,35191687;0,367635122;South
473;Hotel Roc Linda;C/ Octavio Augusto 2;7610;Can Pastilla;Spain;2,716282;39,53782;189;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;MasterCard; Visa;FALSE;TRUE;19,07315422;6,738352784;49,23431821;0,348733709;West
476;Hotel Tropico Playa;Calle Paseo del Mar 38;7181;Palmanova;Spain;2,536947;39,52094;131;1:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;7,549530828;10,78835564;62,09521901;0,047768255;West
478;Aparthotel Holiday Center;Avda Ramon de Moncada 40;7180;Santa Ponsa;Spain;2,484236;39,52002;240;3:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;7,170884731;14,94918247;65,83274909;0,367677046;West
483;Hotel Palma Playa Los Cactus;C/ Acapulco 26;7610;Playa de Palma;Spain;2,7417;39,5242;110;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;21,59314007;9,38163955;48,85533042;0,377033266;West
485;Hesperia Ciutat Mallorca;Francisco Vidal Sureda 24;7015;Palma de Mallorca;Spain;2,619707;39,55603;58;3:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;TRUE;FALSE;10,56040584;2,695342162;54,08823959;1,067580103;West
487;Universal Hotel Bikini;Carabelas 9;7560;Cala Millor;Spain;3,383681;39,59882;108;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;75,55721158;63,13856651;36,0795637;0,09588915;South
508;Hotel Gracia;c/BERGAS 12;7600;El Arenal;Spain;2,752261;39,502;78;2:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;23,29961529;11,54031441;50,15718621;0,099793544;West
510;Hotel Amic Gala;C/ Xabec 5;7610;Can Pastilla;Spain;2,719246;39,53625;126;1:00 PM;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;19,36460488;7,045211433;49,18150725;0,118130499;West
513;whala!beach;C/ Miramar 1;7600;El Arenal;Spain;2,751541;39,50276;307;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa; American Express;FALSE;FALSE;23,20999471;11,4392239;50,13022346;0,041680161;West
515;Hi! Mimosa Park Hotel;Avenida Cas Sabones 28;7181;Palmanova;Spain;2,531028;39,52016;287;12:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;7,441942853;11,27662738;62,55446592;0,441581557;West
518;Blue Sea La Pinta;Calle Carabelas 4;7560;Cala Millor;Spain;3,382973;39,5993;84;9:00 AM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;75,49758898;63,08079238;36,00011386;0,165086524;South
521;FERGUS Tobago;Martin Ros Garcia 1;7181;Palmanova;Spain;2,540777;39,51218;273;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;Visa; MasterCard; Maestro;FALSE;FALSE;8,573328974;11,01200925;62,42037799;0,058970448;West
524;Apartamentos Sureda;Via del Foner 49;7589;Canyamel;Spain;3,438076;39,65726;46;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;FALSE;80,58294191;68,40537982;34,73888731;0,218305542;South
529;Ola Apartamentos Bouganvillia;C/ Des Centre 4;7180;Santa Ponsa;Spain;2,47479;39,52414;614;2:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;American Express; Visa; MasterCard;FALSE;FALSE;6,94716319;15,56194615;66,24739102;0,453443403;West
530;TRH Jardin del Mar;C/ Huguet des Far 1;7180;Santa Ponsa;Spain;2,472096;39,52;199;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;7,457916135;15,92799298;66,69517046;0,381539384;West
534;Hotel Mirablau;Calle Dina Moore 6;7015;Palma de Mallorca;Spain;2,610937;39,55269;83;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa; American Express;TRUE;FALSE;9,96292343;3,533182112;54,90978999;0,254889332;West
535;Bahia del Sol Hotel;Avenida Jaime I 74;7180;Santa Ponsa;Spain;2,477065;39,51291;209;2:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;American Express; Visa; MasterCard; Maestro;TRUE;TRUE;8,082841892;15,81152786;66,78702606;0,212612593;West
542;Hotel Canyamel Classic;Via Melesigeni s/n;7589;Canyamel;Spain;3,438682;39,65571;120;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;TRUE;FALSE;80,61802801;68,43251439;34,88747873;0,118350527;South
544;FERGUS Bahia Palmanova;Paseo del Mar 14;7181;Palmanova;Spain;2,539093;39,52412;69;2:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;TRUE;7,306361919;10,46020832;61,73697682;0,031886647;West
546;Hotel Abelux;C/ Ramon Muntaner 30;7003;Palma de Mallorca;Spain;2,650554;39,58183;65;1:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;12,76179803;1,633700642;50,24808025;2,057123414;West
548;Illot Suites & Spa;C/ Hernan Cortes 41;7590;Cala Ratjada;Spain;3,460951;39,71493;102;1:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Discover Card; Visa;TRUE;FALSE;83,38058713;71,50721278;32,83389955;0,448383785;South
551;Na Taconera;Av. Canamel S/N;7589;#NV;Spain;3,449915;39,687;217;1:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; JCB International; Visa;FALSE;FALSE;81,9732206;69,94599183;33,60691676;#NV;South
556;Caribbean Bay;Calle Dels Trencadors 48;7600;El Arenal;Spain;2,753451;39,50146;229;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;23,41694654;11,65738338;50,14007191;0,209862753;West
558;Eix Alzinar Mar;Cr/ Arta-Alcudia Sec. Pol. 6;7458;Ca'n Picafort;Spain;3,142159;39,77101;125;2:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;58,62925902;47,97960477;9,288016126;0,363025479;East
559;Pinero Hotel Bahia De Palma;Calle Trencadors 74. El Arenal;7600;El Arenal;Spain;2,75291;39,50029;423;3:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;23,42518737;11,70368151;50,27055391;0,207649346;West
563;Hotel HSM Don Juan;Calderon de la Barca 4;7182;Magaluf;Spain;2,529033;39,50365;182;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;9,143327337;12,37820007;63,79643243;0,382734876;West
573;Hotel Bahamas;Avenida de Europa S/N;7600;#NV;Spain;2,755186;39,49665;25;1:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; Visa; American Express;FALSE;FALSE;23,76587095;12,11317027;50,46614054;#NV;West
577;HSM Reina del Mar;C/ Baleares S/N;7600;El Arenal;Spain;2,754377;39,50096;180;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;23,51171057;11,75406309;50,13387221;0,299413699;West
581;Ipanema Park;C/ Antoni Maria Alcover 11;7600;El Arenal;Spain;2,75388;39,49791;210;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;TRUE;FALSE;23,60685312;11,93717027;50,42565395;0,455717461;West
583;Northeste Playa;Via Francia 10;7458;Ca'n Picafort;Spain;3,15181;39,76653;233;1:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;MasterCard; American Express; Visa;TRUE;FALSE;59,22987833;48,48092375;9,961961568;0,150810084;East
586;FERGUS Capi Playa;CEasta Brava 4;7610;Playa de Palma;Spain;2,739923;39,52268;78;6:00 AM;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;21,5005238;9,339699705;49,08275607;0,160404158;West
587;Hotel Antares;Boulevard 23;7660;Cala d'Or;Spain;3,229532;39,37539;40;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;Visa; MasterCard;FALSE;FALSE;66,56938079;54,28481405;53,87905255;0,257294766;South
590;Manaus;Jose Maria Cuadrado 7;7600;El Arenal;Spain;2,754368;39,49723;32;2:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;FALSE;23,6756323;12,01798233;50,45895099;0,540903539;West
591;HSM S'Olivera;Calle Eucaliptus 16;7160;Peguera;Spain;2,447259;39,53998;161;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;6,682037477;17,42785185;67,29132549;0,348639415;West
593;Hotel Abelay;C/pablo Iglesias 49;7004;Palma de Mallorca;Spain;2,654903;39,58276;55;1:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;13,13338495;1,828349322;49,88862148;2,087975188;West
594;Blue Sea CEasta Verde;Avda. Europa 33;7600;El Arenal;Spain;2,75619;39,49512;127;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;23,91384521;12,28919315;50,54681277;0,777704999;West
596;BQ Anfora Hotel;C/ Sant Antoni de la Platja 41;7610;Can Pastilla;Spain;2,714013;39,53463;61;12:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;MasterCard; Visa;TRUE;FALSE;18,98377849;6,753091703;49,62351025;0,029753923;West
611;Hotel Negresco;Calle Neopatria 2;7610;Playa de Palma;Spain;2,73611;39,52689;90;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;American Express; Visa; MasterCard; Maestro;FALSE;FALSE;21,04618412;8,817054786;48,95184556;0,216496058;West
614;TRH Magaluf;C/ Martin Ros Garcia 15;7181;Palmanova;Spain;2,541437;39,51018;211;12:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;8,800037277;11,09085796;62,51127346;0,081148987;West
618;Hotel Miranda;Calle Puig Blanch 12;7180;Santa Ponsa;Spain;2,485286;39,51512;30;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;7,687613982;15,06652914;66,06798994;0,395659276;West
619;Hotel Peymar;Passeig Neptu 1 07687;7687;S'illot;Spain;3,372679;39,56704;100;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;74,63366338;62,11344448;38,37407878;0,020305567;South
622;BelleVue Vistanova;Calle Berganti 2;7183;Palmanova;Spain;2,540333;39,51083;198;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; American Express; Discover Card; Visa;FALSE;FALSE;8,69693438;11,12763391;62,54203406;0,132482366;West
631;Mac Paradiso Garden;Calle Perla 28;7600;Playa de Palma;Spain;2,751518;39,5122;118;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;FALSE;FALSE;22,82356143;10,81027936;49,3201656;0,280924029;West
639;Millor Sun Hotel;Avda. Juan Servera Camps s/n;7560;Cala Millor;Spain;3,380849;39,60591;112;1:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;Visa; MasterCard; Maestro;FALSE;FALSE;75,33324555;62,94197717;35,31277764;0,582606221;South
642;Iris Hotel;Amilcar 3;7600;El Arenal;Spain;2,752671;39,50631;63;1:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;American Express; Visa; MasterCard; Maestro;FALSE;FALSE;23,15049507;11,27313611;49,76285128;0,115682504;West
643;Blue Sea Don Jaime;Sa Jordana 20;7560;Cala Millor;Spain;3,386208;39,60577;93;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;75,79141299;63,39885063;35,61456859;0,366105491;South
644;Hotel Raxa;Garza 14;7610;Playa de Palma;Spain;2,731621;39,53015;42;2:00 PM;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;American Express; Visa; MasterCard; Maestro;TRUE;FALSE;20,572196;8,302190494;48,94405926;0,175010576;West
645;Sensity Chillout Hotel Cala Ratjada;Avda. Floreal s/n;7590;Cala Ratjada;Spain;3,455374;39,7124;119;3:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;82,86317511;70,97965981;32,54809485;0,578430671;South
647;Grupotel Orient;C/ de la Duna 3;7600;Playa de Palma;Spain;2,75314;39,51465;273;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;22,86158928;10,77473036;49,0219545;0,529953002;West
649;Kilimanjaro Hotel;Calle General y Gran Consell 47;7600;El Arenal;Spain;2,754644;39,50034;142;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;MasterCard; Visa;FALSE;FALSE;23,55970923;11,8151956;50,17347245;0,33931913;West
651;Apartamentos Deya;Calle Ramon de Moncada 27;7180;Santa Ponsa;Spain;2,48162;39,51963;174;2:00 PM;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;7,262696209;15,17435842;66,04231737;0,163171127;West
659;BQ Sarah Hotel;Avda Diagonal 6;7458;Ca'n Picafort;Spain;3,166737;39,75958;113;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;60,17689615;49,2825893;11,09076569;0,25407475;East
662;Hotel Marbel;C/ Plini 2;7610;Can Pastilla;Spain;2,716627;39,53699;67;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;19,1262993;6,809385841;49,27941355;0,262864191;West
665;Baviera Hotel;Calle Xuclamel 22;7590;Cala Ratjada;Spain;3,458802;39,70913;57;1:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;TRUE;83,09197341;71,18563413;32,98039162;0,179179441;South
673;Riviera Playa Hotel;Marbella 26;7610;Playa de Palma;Spain;2,735895;39,52589;74;2:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Visa; MasterCard;FALSE;FALSE;21,0620405;8,858476267;49,04666137;0,123548297;West
680;Riutort;CL Bartolome Calafell 13;7600;El Arenal;Spain;2,75373;39,50789;195;2:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;23,17068473;11,24169016;49,5693954;0,257528267;West
681;Hotel Club Europa;De la Savina 16;7182;Peguera;Spain;2,436196;39,53922;413;2:00 PM;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;Visa; MasterCard;FALSE;FALSE;7,428405221;18,37618787;68,1462422;0,741643168;West
682;HSM Linda Playa;Calle Taronger 2;7160;Peguera;Spain;2,452028;39,53834;142;12:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;6,542069883;17,05930295;67,03805558;0,11031349;West
684;Amazonas Hotel;San Bartomeu 4;7600;El Arenal;Spain;2,751797;39,49952;157;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;Visa; MasterCard;TRUE;FALSE;23,3715219;11,68526828;50,39698525;0,206972624;West
685;Apartamentos Playamar;Sa CEasta den Nofre s/n;7650;Cala Santanyi;Spain;3,147645;39,33329;6;4:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Visa; MasterCard;FALSE;FALSE;61,9961645;50,17389792;57,79522577;0,301313756;South
689;Bari;Bellamar 16;7610;Can Pastilla;Spain;2,716384;39,53554;29;1:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;19,15032142;6,872711158;49,40915394;0,103482311;West
692;Blue Sea Torre Arenal;Calle Baleares 2;7600;El Arenal;Spain;2,754547;39,5015;162;1:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;23,50182477;11,72787654;50,0778888;0,302523109;West
695;HM Balanguera Beach;Calle Marbella 35;7610;Playa de Palma;Spain;2,735824;39,52608;96;2:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;21,04984472;8,84231232;49,03506399;0,137246943;West
698;Hotel HSM Alejandria;C/ Antas de Ulla 14;7610;Playa de Palma;Spain;2,75517;39,50922;221;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;23,2329299;11,25632803;49,3768397;0,433114055;West
699;Hotel HSM Europa;San Bartolome 16;7600;El Arenal;Spain;2,753248;39,49925;134;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard;FALSE;FALSE;23,49758646;11,79982733;50,34278784;0,306828101;West
700;Hotel HSM Reina Isabel;Avenida Europa 3;7600;El Arenal;Spain;2,754535;39,49868;180;12:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;23,62403674;11,92513711;50,32371363;0,429034137;West
701;Hotel Mix Peru Playa;Mar de Aral 12;7600;Playa de Palma;Spain;2,746215;39,52203;29;2:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;Visa; MasterCard;FALSE;FALSE;22,03549295;9,837520851;48,78174905;0,515583796;West
709;Playa Blanca Hotel;Carre Llevant 12;7687;S'illot;Spain;3,372672;39,56981;102;2:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;Visa; MasterCard; Maestro;TRUE;TRUE;74,62482206;62,11221816;38,11901113;0,235291756;South
715;smartline Lancaster;C/ San Ramon Nonato 16;7610;Playa de Palma;Spain;2,747054;39,52041;282;12:00 PM;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;22,16010025;9,992149232;48,87088022;0,456993186;West
723;Bahia de Alcudia;Avenida de La Playa 6;7410;Port d'Alcudia;Spain;3,128346;39,84316;236;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;TRUE;60,8713324;51,27306032;1,260287226;0,248979348;East
864;Aimia Hotel;Santa Maria del Cami 1;7108;Port de Soller;Spain;2,697596;39,79611;43;2:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Diners Club Card; Visa;TRUE;FALSE;28,99954639;25,78181116;36,68257307;0,084005333;North
865;Almudaina Hotel;Avda Jaime III 9;7012;Palma de Mallorca;Spain;2,64524;39,57182;78;2:00 PM;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;MasterCard; American Express; Diners Club Card; Visa;TRUE;FALSE;12,37104765;0,539145566;51,28463348;1,341846068;West
868;Hoposa Uyal Hotel;Passeig Londres s/n;7470;Port de Pollenca;Spain;3,078055;39,8954;115;2:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; Visa;FALSE;FALSE;60,25307947;51,79314533;5,96747499;0,031005512;East
869;Luxury Boutique Hotel Can Alomar;Calle Sant Feliu 1;7012;Palma de Mallorca;Spain;2,64619;39,57004;16;3:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Discover Card; JCB International; Visa;TRUE;FALSE;12,47371329;0,325295784;51,34156987;1,156498536;West
873;Hotel Tres;Calle Apuntadors 3;7012;#NV;Spain;2,645431;39,56886;41;3:00 PM;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;TRUE;FALSE;12,42534156;0,25090731;51,47347439;#NV;West
874;Hotel Illa d'Or;Paseo Colon 265;7470;Port de Pollenca;Spain;3,094604;39,91003;119;2:00 PM;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;TRUE;FALSE;62,34302969;53,93933517;6,725017115;1,149408723;East
888;Hotel Villa Italia;Camino de San Carlos 13;7157;Port d'Andratx;Spain;2,384124;39,54142;21;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;TRUE;TRUE;11,07698077;22,75278466;71,88858512;0,66496592;West
904;Es Port Hotel;Calle Antonio Montis s/n;7108;Soller;Spain;2,697447;39,7968;150;2:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Diners Club Card; JCB International; Visa;FALSE;FALSE;29,05474879;25,8553147;36,68178896;0,10297189;North
908;Apartamentos Cala d'Or Playa;Avda. Punta Grossa 1;7660;Cala d'Or;Spain;3,235677;39,37407;116;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;67,11515619;54,82764914;54,11649744;0,25409549;South
911;Hotel Bon Repos;Avda Rey Sancho 8;7180;Santa Ponsa;Spain;2,48202;39,51324;55;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;7,947331829;15,40565862;66,41712786;0,172144749;West
916;Inturotel Esmeralda Garden;Avenida de Sa Punta Grossa s/n;7660;Cala d'Or;Spain;3,233259;39,3772;74;1:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; American Express; Visa;FALSE;FALSE;66,79934986;54,50007349;53,73706033;0,332379662;South
918;SENTIDO Castell de Mar;C/ Bonanza 1;7560;Cala Millor;Spain;3,383357;39,59613;230;12:00 PM;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;TRUE;MasterCard; Visa; American Express; Diners Club Card;FALSE;FALSE;75,52464403;63,09620597;36,2971983;0,077704656;South
929;Hoposa Pollentia Hotel;Paseo Londres 62;7470;Port de Pollenca;Spain;3,078346;39,89655;70;2:00 PM;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;FALSE;FALSE;60,34672442;51,90059231;6,053912263;0,029185079;East
936;L'HEastal Hotel de Interior;C/ Mercat 18;7460;Pollenca;Spain;3,017165;39,87777;6;12:00 PM;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;MasterCard; American Express; Visa;FALSE;FALSE;54,89361014;46,77610258;9,273996568;5,339535787;North
951;IBEREastAR Cala Millor;C/Castell 7;7560;Cala Millor;Spain;3,38538;39,58661;171;3:00 PM;TRUE;FALSE;TRUE;TRUE;TRUE;TRUE;TRUE;FALSE;MasterCard; American Express; Diners Club Card; Visa;FALSE;TRUE;75,69028947;63,22885649;37,24042524;0,083886857;South
1023;Flor los Almendros;Avda de Paguera 36 y 38;7160;Peguera;Spain;2,447254;39,53701;69;2:00 PM;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;Visa; MasterCard; Maestro;FALSE;FALSE;6,923169267;17,48916141;67,46392692;0,122901988;West
1072;Hotel Aries;C/ Porras 3;7015;Palma de Mallorca;Spain;2,624766;39,56168;349;2:00 PM;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;MasterCard; Visa;TRUE;FALSE;10,8204321;2,050463473;53,36166278;1,778379401;West
